mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf,param_clf__max_depth,param_clf__max_samples,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
119.34393191337585,1.5919193673601473,1.3017977714538573,0.07703220451976689,RandomForestClassifier(n_estimators=250),12,0.6,100,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 12, 'clf__max_samples': 0.6, 'clf__n_estimators': 100}",0.7444894651539709,0.8024311183144246,0.7756077795786062,0.44946916281708404,0.3950076991652484,0.6334010450058668,0.17423942306959847,15
56.48708076477051,1.4177596767836471,1.616246223449707,0.17724689518833686,RandomForestClassifier(n_estimators=250),,0.2,100,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': None, 'clf__max_samples': 0.2, 'clf__n_estimators': 100}",0.7510534846029173,0.8017017828200973,0.7804700162074554,0.45311613582948373,0.3787178863765297,0.6330118611672967,0.17953379605416772,16
214.73297634124756,3.687256444985191,3.262010908126831,0.3288708593538104,RandomForestClassifier(n_estimators=250),12,0.4,250,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 12, 'clf__max_samples': 0.4, 'clf__n_estimators': 250}",0.7523500810372772,0.8045380875202593,0.779902755267423,0.4386903314693249,0.37507091336413,0.630110433731683,0.18411523015225717,17
28.778997659683228,0.6567266517505024,0.8966323375701905,0.1004704445802971,RandomForestClassifier(n_estimators=250),,0.2,50,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': None, 'clf__max_samples': 0.2, 'clf__n_estimators': 50}",0.7337925445705025,0.7808752025931929,0.7653970826580226,0.46632628251884267,0.3886052354323689,0.6269992695545858,0.16545941212091486,18
24.165254259109496,0.8693027173868288,0.30550193786621094,0.027015344640284388,RandomForestClassifier(n_estimators=250),,,10,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': None, 'clf__max_samples': None, 'clf__n_estimators': 10}",0.6776337115072933,0.7247974068071312,0.6989465153970826,0.5732231137045142,0.45433179350028363,0.625786508183261,0.10000330676583231,19
84.7681489944458,1.5677730514948534,1.3421672344207765,0.10282142027490358,RandomForestClassifier(n_estimators=250),12,0.4,100,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 12, 'clf__max_samples': 0.4, 'clf__n_estimators': 100}",0.7458670988654781,0.7988654781199351,0.7730145867098865,0.4346381392333252,0.37555717643244996,0.6255884958722151,0.18177128847861213,20
60.51539139747619,0.6876634682597307,0.7428363800048828,0.055629887812028676,RandomForestClassifier(n_estimators=250),12,0.6,50,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 12, 'clf__max_samples': 0.6, 'clf__n_estimators': 50}",0.7376823338735818,0.7911669367909239,0.7620745542949757,0.44039225220844475,0.3859307885566091,0.6234493731449071,0.17338989524851733,21
44.170123195648195,0.897745939689201,0.7469302654266358,0.055701932217422014,RandomForestClassifier(n_estimators=250),12,0.4,50,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 12, 'clf__max_samples': 0.4, 'clf__n_estimators': 50}",0.7357374392220422,0.7863047001620745,0.7613452188006483,0.43163951697868547,0.36161763514061107,0.6153289020608123,0.18064490098867583,22
117.14128189086914,2.41533583087354,3.474030303955078,0.5157176522270828,RandomForestClassifier(n_estimators=250),12,0.2,250,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 12, 'clf__max_samples': 0.2, 'clf__n_estimators': 250}",0.7432739059967585,0.7979740680713128,0.7719611021069692,0.4232920009725261,0.33795283248237296,0.6148907819259879,0.1939471693006034,23
47.3591712474823,0.9039771835204773,1.3443989753723145,0.12562906964859505,RandomForestClassifier(n_estimators=250),12,0.2,100,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 12, 'clf__max_samples': 0.2, 'clf__n_estimators': 100}",0.7329011345218801,0.7906807131280389,0.7641815235008104,0.4202123348731664,0.33487316638301323,0.6085697744813817,0.19142938950823962,24
16.30765790939331,0.7931946409835647,0.30694122314453126,0.03726645342009205,RandomForestClassifier(n_estimators=250),,0.6,10,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': None, 'clf__max_samples': 0.6, 'clf__n_estimators': 10}",0.6572933549432739,0.7085089141004862,0.6812803889789303,0.5079828187049193,0.4435529621525245,0.5997236877760267,0.10450422972780046,25
24.156164741516115,0.6820577859835766,0.749882984161377,0.0571660172234903,RandomForestClassifier(n_estimators=250),12,0.2,50,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 12, 'clf__max_samples': 0.2, 'clf__n_estimators': 50}",0.7227714748784441,0.7778768233387359,0.7435980551053485,0.40692114433908744,0.312505065240295,0.5927345125803821,0.19339195755436078,26
102.98059144020081,1.595352747675012,1.2120632171630858,0.10797388143651565,RandomForestClassifier(n_estimators=250),10,0.6,100,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 10, 'clf__max_samples': 0.6, 'clf__n_estimators': 100}",0.715964343598055,0.7750405186385737,0.749837925445705,0.41543074803468677,0.3041575492341357,0.5920862169902312,0.1938111145893449,27
356.3195486545563,5.554824312833616,3.011552619934082,0.12212391413558009,RandomForestClassifier(n_estimators=250),10,,250,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 10, 'clf__max_samples': None, 'clf__n_estimators': 250}",0.7206645056726094,0.7804700162074554,0.7576175040518639,0.4074074074074074,0.2885160872031769,0.5909351041085026,0.2028180959519197,28
261.99059400558474,4.120571967137022,2.907089376449585,0.3289821867462072,RandomForestClassifier(n_estimators=250),10,0.6,250,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 10, 'clf__max_samples': 0.6, 'clf__n_estimators': 250}",0.7155591572123177,0.7820097244732577,0.7562398703403566,0.4024637328794878,0.29548585784909637,0.5903516685509033,0.20108522760335862,29
145.56731367111206,1.5236195858630874,1.131021213531494,0.0785242435069154,RandomForestClassifier(n_estimators=250),10,,100,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 10, 'clf__max_samples': None, 'clf__n_estimators': 100}",0.7158022690437601,0.7773905996758509,0.7465964343598055,0.40959559121484723,0.28819191182429693,0.5875153612237122,0.1995329028735806,30
77.72129321098328,1.013220215718192,0.66232328414917,0.05737652467374562,RandomForestClassifier(n_estimators=250),10,,50,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 10, 'clf__max_samples': None, 'clf__n_estimators': 50}",0.7042949756888168,0.7706645056726094,0.7380064829821718,0.4112975119539671,0.31039792527757515,0.586932280315028,0.18850664125435293,31
189.30791664123535,2.6661380860848274,2.677215099334717,0.1311849291585775,RandomForestClassifier(n_estimators=250),10,0.4,250,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 10, 'clf__max_samples': 0.4, 'clf__n_estimators': 250}",0.7141815235008103,0.7796596434359806,0.7547811993517017,0.40327417132668775,0.28106005348893753,0.5865913182208236,0.20435117072024114,32
76.27063341140747,0.8466040127827438,1.1641369342803956,0.1089151654373469,RandomForestClassifier(n_estimators=250),10,0.4,100,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 10, 'clf__max_samples': 0.4, 'clf__n_estimators': 100}",0.7102106969205835,0.7724473257698541,0.7495948136142626,0.4082988896993273,0.28948861333981685,0.5860080678687688,0.19821748270699857,33
105.82411727905273,1.545489845562203,2.7410622119903563,0.13082563150754192,RandomForestClassifier(n_estimators=250),10,0.2,250,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 10, 'clf__max_samples': 0.2, 'clf__n_estimators': 250}",0.7158833063209076,0.7803079416531604,0.7526742301458671,0.3982494529540481,0.2560985493151795,0.5806426960778326,0.21276620032255456,34
18.7459276676178,0.610869179818188,0.25235757827758787,0.014813322448682845,RandomForestClassifier(n_estimators=250),12,,10,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 12, 'clf__max_samples': None, 'clf__n_estimators': 10}",0.6744732576985414,0.719448946515397,0.687034035656402,0.4436340059972445,0.37806953561876977,0.580531956297271,0.1408528819523355,35
44.67698860168457,0.4950651432195158,1.199024772644043,0.0991219389843249,RandomForestClassifier(n_estimators=250),10,0.2,100,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 10, 'clf__max_samples': 0.2, 'clf__n_estimators': 100}",0.7089951377633712,0.7717179902755268,0.7439222042139384,0.3992219790906881,0.27546802820325794,0.5798650679093564,0.20282324622842823,36
51.631383419036865,0.6664862578073877,0.6505963802337646,0.05156186873634624,RandomForestClassifier(n_estimators=250),10,0.6,50,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 10, 'clf__max_samples': 0.6, 'clf__n_estimators': 50}",0.7048622366288493,0.7615072933549433,0.7354943273905997,0.40303103979252775,0.274819677445498,0.5759429149224836,0.19853700107657712,37
41.340408420562746,0.6650474270498605,0.7053521633148193,0.038690012369030746,RandomForestClassifier(n_estimators=250),10,0.4,50,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 10, 'clf__max_samples': 0.4, 'clf__n_estimators': 50}",0.6922204213938412,0.7641815235008104,0.7396272285251215,0.39670961990436826,0.2709295728989383,0.5727336732446159,0.20042604795033803,38
13.419312000274658,0.29081000444892785,0.2814459800720215,0.011577590023458387,RandomForestClassifier(n_estimators=250),12,0.6,10,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 12, 'clf__max_samples': 0.6, 'clf__n_estimators': 10}",0.6671799027552674,0.7130470016207455,0.6843598055105349,0.4452548828916444,0.3535942945133317,0.5726871774583049,0.14514903532901213,39
12.319632482528686,0.6542742455257643,0.2837836265563965,0.019041155195549716,RandomForestClassifier(n_estimators=250),,0.4,10,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': None, 'clf__max_samples': 0.4, 'clf__n_estimators': 10}",0.6474068071312804,0.6948136142625608,0.6710696920583469,0.4889375151957209,0.33900640246373287,0.5682468062223284,0.1354246172980321,40
22.918216705322266,0.4350707002538339,0.687633466720581,0.0347619097717594,RandomForestClassifier(n_estimators=250),10,0.2,50,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 10, 'clf__max_samples': 0.2, 'clf__n_estimators': 50}",0.6964343598055105,0.7591572123176661,0.7244732576985413,0.400032417537888,0.25415349704189966,0.5668501488803012,0.20210218720425302,41
10.254547023773194,0.33256893518386077,0.2758490085601807,0.01466441879430124,RandomForestClassifier(n_estimators=250),12,0.4,10,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 12, 'clf__max_samples': 0.4, 'clf__n_estimators': 10}",0.65,0.7006482982171799,0.6709886547811994,0.38666018315908907,0.3086960045384553,0.5433986281391847,0.16249479239692594,42
16.75689916610718,0.46466184202956795,0.2591546058654785,0.017791153226539274,RandomForestClassifier(n_estimators=250),10,,10,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 10, 'clf__max_samples': None, 'clf__n_estimators': 10}",0.6414910858995138,0.7013776337115073,0.6738249594813615,0.39930302293540804,0.2600696977064592,0.53521327994685,0.17452469797281256,43
6.852004051208496,0.4707871018476317,0.3030919075012207,0.01890034978667233,RandomForestClassifier(n_estimators=250),,0.2,10,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': None, 'clf__max_samples': 0.2, 'clf__n_estimators': 10}",0.6198541329011346,0.6636142625607779,0.6432739059967585,0.44695680363076423,0.2825188426938974,0.5312435895566665,0.14621414244094028,44
11.881447172164917,0.3685608214437097,0.26378397941589354,0.013336774896021317,RandomForestClassifier(n_estimators=250),10,0.6,10,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 10, 'clf__max_samples': 0.6, 'clf__n_estimators': 10}",0.6484602917341977,0.7051053484602917,0.6644246353322528,0.3911175946186887,0.22449144987438205,0.5267198640039628,0.18726169209155094,45
9.32463617324829,0.21444416760570215,0.27808380126953125,0.02287351165240369,RandomForestClassifier(n_estimators=250),10,0.4,10,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 10, 'clf__max_samples': 0.4, 'clf__n_estimators': 10}",0.636385737439222,0.6967585089141005,0.6528363047001621,0.38925358619012884,0.24888564713510009,0.5248239568757428,0.17488050689142137,46
6.11483736038208,0.10818758246365939,0.27230267524719237,0.018344928629615696,RandomForestClassifier(n_estimators=250),12,0.2,10,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 12, 'clf__max_samples': 0.2, 'clf__n_estimators': 10}",0.6213938411669367,0.683711507293355,0.6549432739059967,0.3847151308858092,0.27190209903557827,0.5233331704575351,0.16437205964945373,47
5.707770729064942,0.13125893255275226,0.28797307014465334,0.02519252091123754,RandomForestClassifier(n_estimators=250),10,0.2,10,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 10, 'clf__max_samples': 0.2, 'clf__n_estimators': 10}",0.6209076175040519,0.6817666126418153,0.6429497568881686,0.37904206175540966,0.21209174163222302,0.5073515580843337,0.18184836950909647,48
62.13019051551819,0.5918958889040016,1.3202224731445313,0.11246395656628184,RandomForestClassifier(n_estimators=250),5,0.2,250,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 5, 'clf__max_samples': 0.2, 'clf__n_estimators': 250}",0.5347649918962722,0.6594003241491085,0.6345218800648298,0.34638139233325227,0.0,0.43501371768869257,0.24380147513696904,49
223.97405090332032,2.379650485112676,1.2801602363586426,0.12933774570654044,RandomForestClassifier(n_estimators=250),5,,250,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 5, 'clf__max_samples': None, 'clf__n_estimators': 250}",0.5296596434359806,0.6547001620745543,0.6395461912479741,0.34905583920901206,0.0008104384471999352,0.4347544548829442,0.24288862729181973,50
46.61929893493652,0.3792184767846924,0.6097821235656739,0.06166955250258579,RandomForestClassifier(n_estimators=250),5,0.4,100,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 5, 'clf__max_samples': 0.4, 'clf__n_estimators': 100}",0.5269854132901135,0.6538087520259319,0.6350891410048622,0.3491368830537321,0.0004862630683199611,0.4331012904885919,0.241880502527335,51
152.05613164901735,1.179537527536627,1.2340666770935058,0.10510219330668395,RandomForestClassifier(n_estimators=250),5,0.6,250,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 5, 'clf__max_samples': 0.6, 'clf__n_estimators': 250}",0.5318476499189627,0.649513776337115,0.6363047001620745,0.34702974309101225,0.0,0.43293917390183295,0.2420172476994883,52
114.02497396469116,0.7463027802952407,1.217770481109619,0.07321221780048975,RandomForestClassifier(n_estimators=250),5,0.4,250,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 5, 'clf__max_samples': 0.4, 'clf__n_estimators': 250}",0.5250405186385737,0.6567260940032414,0.6387358184764992,0.3438690331469325,0.00024313153415998054,0.4329229191598813,0.24334126487821306,53
64.034504032135,0.5141917926436504,0.5595965385437012,0.024719126784899563,RandomForestClassifier(n_estimators=250),5,0.6,100,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 5, 'clf__max_samples': 0.6, 'clf__n_estimators': 100}",0.520259319286872,0.6512965964343598,0.6405186385737439,0.3452467785071724,0.00032417537887997406,0.4315291016362056,0.24216926211089904,54
24.749441385269165,0.3488744931905163,0.6498558044433593,0.1344737923260776,RandomForestClassifier(n_estimators=250),5,0.2,100,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 5, 'clf__max_samples': 0.2, 'clf__n_estimators': 100}",0.5347649918962722,0.653484602917342,0.6269854132901135,0.3349542102277332,0.0019450522732798443,0.4304268541209482,0.2416560173973663,55
89.41386513710022,0.6094685490656848,0.6104451656341553,0.016414012872071507,RandomForestClassifier(n_estimators=250),5,,100,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 5, 'clf__max_samples': None, 'clf__n_estimators': 100}",0.5146677471636953,0.6481361426256078,0.6357374392220422,0.34840748845125213,0.0,0.42938976349251956,0.24026459332363384,56
30.514740085601808,0.13313248230321395,0.3683659553527832,0.044849537411087874,RandomForestClassifier(n_estimators=250),5,0.6,50,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 5, 'clf__max_samples': 0.6, 'clf__n_estimators': 50}",0.5086709886547812,0.6426256077795786,0.6244732576985413,0.35075775994813196,0.008266472161439338,0.4269588172484945,0.23379943483609825,57
45.96754922866821,0.49630617638901847,0.39352898597717284,0.056791776959707115,RandomForestClassifier(n_estimators=250),5,,50,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 5, 'clf__max_samples': None, 'clf__n_estimators': 50}",0.5057536466774717,0.6440032414910859,0.6231766612641815,0.3467055677121323,0.0011346138260799091,0.42415474619419025,0.23645120924148205,58
13.543175792694091,0.06083797835329353,0.39224672317504883,0.0301414892174112,RandomForestClassifier(n_estimators=250),5,0.2,50,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 5, 'clf__max_samples': 0.2, 'clf__n_estimators': 50}",0.5144246353322528,0.6283630470016207,0.629902755267423,0.32644460653213386,0.006402463732879488,0.42110750157326204,0.2350318015234405,59
22.79116544723511,0.19627346334871665,0.3570704936981201,0.03966561587722156,RandomForestClassifier(n_estimators=250),5,0.4,50,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 5, 'clf__max_samples': 0.4, 'clf__n_estimators': 50}",0.4962722852512156,0.6405996758508914,0.6221231766612642,0.33819596401653296,0.005429937596239566,0.42052420787522876,0.23404884960271083,60
7.525420331954956,0.13693678454026958,0.21375675201416017,0.010408180978571963,RandomForestClassifier(n_estimators=250),5,0.6,10,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 5, 'clf__max_samples': 0.6, 'clf__n_estimators': 10}",0.4705834683954619,0.5914100486223662,0.5653160453808752,0.3223924142961342,0.017262338925358618,0.3933928631240392,0.2103530417464425,61
9.992584800720214,0.2271727546735839,0.2072474479675293,0.02379384339958844,RandomForestClassifier(n_estimators=250),5,,10,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 5, 'clf__max_samples': None, 'clf__n_estimators': 10}",0.4807131280388979,0.5645867098865478,0.5807131280388979,0.325066861171894,0.002836534565199773,0.3907832723402874,0.21409795981360993,62
6.291579294204712,0.0731444807314837,0.20916180610656737,0.020044094668972924,RandomForestClassifier(n_estimators=250),5,0.4,10,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 5, 'clf__max_samples': 0.4, 'clf__n_estimators': 10}",0.47560777957860617,0.5696110210696921,0.5561588330632091,0.3299294918550936,0.012156576707999028,0.38869274045492,0.20667033771454407,63
4.0320813179016115,0.10166242562886786,0.22438983917236327,0.04277837370584152,RandomForestClassifier(n_estimators=250),5,0.2,10,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 5, 'clf__max_samples': 0.2, 'clf__n_estimators': 10}",0.446677471636953,0.5649108589951377,0.5613452188006482,0.28681416646405705,0.0,0.37194954317935924,0.21179402714748818,64
12.874220514297486,0.07594693162845038,0.4419776439666748,0.04234853082850055,RandomForestClassifier(n_estimators=250),2,0.2,100,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 2, 'clf__max_samples': 0.2, 'clf__n_estimators': 100}",0.2579416531604538,0.3471636952998379,0.44376012965964345,0.26703946835237863,0.0,0.26318098929446276,0.14762688946990013,65
104.57414841651917,0.19012665268664022,0.8313645839691162,0.1215402989343106,RandomForestClassifier(n_estimators=250),2,,250,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 2, 'clf__max_samples': None, 'clf__n_estimators': 250}",0.26207455429497567,0.31815235008103726,0.4158022690437601,0.30448172461301565,0.0,0.26010217960655774,0.1394553105879032,66
28.16074686050415,0.0726461131029479,0.8206762790679931,0.09497595620195162,RandomForestClassifier(n_estimators=250),2,0.2,250,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 2, 'clf__max_samples': 0.2, 'clf__n_estimators': 250}",0.270097244732577,0.31701782820097246,0.4139384116693679,0.2937839371099765,0.0,0.25896748434257877,0.1384095702146132,67
42.92410454750061,0.27278480755834517,0.7922520160675048,0.09844227245224947,RandomForestClassifier(n_estimators=250),2,0.4,250,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 2, 'clf__max_samples': 0.4, 'clf__n_estimators': 250}",0.2582658022690438,0.33914100486223664,0.3944894651539708,0.28965070102925683,0.0,0.2563093946629016,0.13620923871935486,68
41.50120582580566,0.22054177957990675,0.47326092720031737,0.1084558614354992,RandomForestClassifier(n_estimators=250),2,,100,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 2, 'clf__max_samples': None, 'clf__n_estimators': 100}",0.25964343598055106,0.31166936790923827,0.4102106969205835,0.2937839371099765,0.0,0.2550614875840699,0.13700548461258547,69
64.61043796539306,0.4648982924231695,0.7826508045196533,0.029696972915233186,RandomForestClassifier(n_estimators=250),2,0.6,250,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 2, 'clf__max_samples': 0.6, 'clf__n_estimators': 250}",0.24627228525121556,0.3346839546191248,0.4094813614262561,0.27838560661317774,0.0,0.2537646415819549,0.1384589850469442,70
16.513938093185423,0.38311604758241197,0.24880485534667968,0.015647585860306124,RandomForestClassifier(n_estimators=250),2,0.4,100,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 2, 'clf__max_samples': 0.4, 'clf__n_estimators': 100}",0.2406807131280389,0.3188006482982172,0.4094003241491086,0.2838965880541373,0.0,0.2505556547259004,0.13702282771402552,71
26.678957366943358,0.12230372411744864,0.4421804428100586,0.07082588728082953,RandomForestClassifier(n_estimators=250),2,0.6,100,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': 2, 'clf__max_samples': 0.6, 'clf__n_estimators': 100}",0.26183144246353324,0.30380875202593194,0.386709886547812,0.2982413485695761,0.0,0.25011828592137064,0.13156908121537303,72
