mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf,param_clf__C,param_clf__penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
596.9705422401428,3.378020897793445,0.4707333087921143,0.09246911727192078,"LogisticRegression(C=1, max_iter=1000)",1,l2,"{'clf': LogisticRegression(C=1, max_iter=1000), 'clf__C': 1, 'clf__penalty': 'l2'}",0.7735008103727715,0.8123987034035657,0.7437601296596434,0.5403193127481968,0.412999432693087,0.6565956777754528,0.15388200556070367,1
539.0488234519959,1.9539780447474089,0.4950882911682129,0.062270953111009476,"LogisticRegression(C=1, max_iter=1000)",10,l2,"{'clf': LogisticRegression(C=1, max_iter=1000), 'clf__C': 10, 'clf__penalty': 'l2'}",0.8111021069692058,0.8217990275526742,0.7479740680713128,0.6516735553934678,0.23348731663830133,0.6532072149249923,0.21840416562114667,2
595.1012045383453,3.359300631374283,0.2427215576171875,0.08519329058199646,"LogisticRegression(C=1, max_iter=1000)",0.5,l2,"{'clf': LogisticRegression(C=1, max_iter=1000), 'clf__C': 0.5, 'clf__penalty': 'l2'}",0.7864667747163695,0.8238249594813615,0.7655591572123177,0.5523948456114758,0.3237701596563741,0.6504031793355797,0.18875596842577377,3
