mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf,param_clf__max_depth,param_clf__max_samples,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
194.09591460227966,3.05700054184593,1.680838441848755,0.24055598681864793,RandomForestClassifier(n_estimators=250),,,250,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': None, 'clf__max_samples': None, 'clf__n_estimators': 250}",0.8720421393841167,0.8866288492706645,0.8858184764991897,0.8475565280816922,0.899586676391928,0.8783265339255181,0.01768241033168593,1
99.53534646034241,4.014446104809211,1.6146240234375,0.06792720528676348,RandomForestClassifier(n_estimators=250),,,100,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': None, 'clf__max_samples': None, 'clf__n_estimators': 100}",0.8690437601296597,0.8829821717990276,0.8847649918962723,0.8520949833860119,0.8930221249696085,0.8763816064361161,0.014383598433925789,2
51.41749544143677,1.6939028152715823,0.7245613098144531,0.03295677237709586,RandomForestClassifier(n_estimators=250),,,50,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': None, 'clf__max_samples': None, 'clf__n_estimators': 50}",0.8618314424635333,0.8782009724473258,0.8795786061588331,0.8409919766593728,0.888159494286409,0.8697524984030947,0.01671321239570981,3
173.46675643920898,5.941642241332895,3.7861554622650146,0.119981401685839,RandomForestClassifier(n_estimators=250),,0.6,250,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': None, 'clf__max_samples': 0.6, 'clf__n_estimators': 250}",0.8649108589951378,0.8762560777957861,0.8809562398703403,0.8161115163303347,0.8593889294108112,0.859524724480482,0.023034684989668066,4
69.9958906173706,2.6294161998477312,1.4882177352905273,0.11231530607471697,RandomForestClassifier(n_estimators=250),,0.6,100,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': None, 'clf__max_samples': 0.6, 'clf__n_estimators': 100}",0.859805510534846,0.8762560777957861,0.876418152350081,0.8178944809141746,0.8608477186157711,0.8582443880421318,0.02141044658875876,5
35.902954292297366,0.9332765150642471,0.7071417331695556,0.03370839106827961,RandomForestClassifier(n_estimators=250),,0.6,50,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': None, 'clf__max_samples': 0.6, 'clf__n_estimators': 50}",0.8551053484602917,0.8722042139384116,0.8719611021069692,0.800226922765216,0.8330496798768133,0.8465094534295403,0.027221809999234167,6
125.22631435394287,3.7145669800130467,3.3817584037780763,0.1651275758407337,RandomForestClassifier(n_estimators=250),,0.4,250,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': None, 'clf__max_samples': 0.4, 'clf__n_estimators': 250}",0.856969205834684,0.8726904376012966,0.873095623987034,0.7920414944484966,0.8037118080881757,0.8397017139919374,0.03483775319553552,7
52.93614673614502,1.7499010034148224,1.4846126556396484,0.05062059719198205,RandomForestClassifier(n_estimators=250),,0.4,100,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': None, 'clf__max_samples': 0.4, 'clf__n_estimators': 100}",0.8525931928687196,0.8707455429497569,0.8682333873581848,0.7931761082745765,0.7888807845044169,0.8347258031911309,0.036242423619084994,8
26.369344472885132,0.8520578090677459,0.669828987121582,0.016912096809926943,RandomForestClassifier(n_estimators=250),,0.4,50,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': None, 'clf__max_samples': 0.4, 'clf__n_estimators': 50}",0.8487844408427877,0.8635332252836305,0.859805510534846,0.7743739362995381,0.7709700948212983,0.8234934415564201,0.04179189641128404,9
11.598148441314697,0.3846646008223576,0.26589384078979494,0.015720990673713964,RandomForestClassifier(n_estimators=250),,,10,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': None, 'clf__max_samples': None, 'clf__n_estimators': 10}",0.8213938411669368,0.8390599675850892,0.8340356564019449,0.7712942702001783,0.7933381959640166,0.8118243862636332,0.025733718806778886,10
67.20068368911743,1.6983598181396617,2.507171392440796,0.17061479358750378,RandomForestClassifier(n_estimators=250),,0.2,250,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': None, 'clf__max_samples': 0.2, 'clf__n_estimators': 250}",0.8382495948136143,0.8602106969205835,0.8588330632090762,0.7477105113866602,0.700137774536024,0.8010283281731916,0.06519364425085447,11
27.796497201919557,0.7641265474617421,1.1430505752563476,0.09230801668072801,RandomForestClassifier(n_estimators=250),,0.2,100,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': None, 'clf__max_samples': 0.2, 'clf__n_estimators': 100}",0.8375202593192869,0.8589951377633711,0.8529173419773096,0.7454412837345004,0.6912229516168247,0.7972193948822586,0.06702071645758513,12
8.452403116226197,0.3274031214833569,0.25531940460205077,0.018394335651118116,RandomForestClassifier(n_estimators=250),,0.6,10,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': None, 'clf__max_samples': 0.6, 'clf__n_estimators': 10}",0.8115883306320908,0.8338735818476499,0.8218800648298217,0.7540319312748197,0.7237215333495421,0.7890190883867849,0.042635693751989036,13
14.855909061431884,0.3151570152319241,0.578185749053955,0.055705219741697176,RandomForestClassifier(n_estimators=250),,0.2,50,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': None, 'clf__max_samples': 0.2, 'clf__n_estimators': 50}",0.8307131280388979,0.8467585089141005,0.846353322528363,0.7293946024799417,0.6515925115487479,0.7809624147020101,0.0780718149099981,14
