mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf,param_clf__n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
8.716102743148804,0.28174665517166353,56.9947705745697,0.33902641181881593,KNeighborsClassifier(),5,"{'clf': KNeighborsClassifier(), 'clf__n_neighbors': 5}",0.5936790923824959,0.6162884927066451,0.6209886547811994,0.5579058270524354,0.6964908015236243,0.61707057368928,0.04554374653383943,1
10.106504201889038,0.9072898313742523,55.801931858062744,2.0007478333049296,KNeighborsClassifier(),10,"{'clf': KNeighborsClassifier(), 'clf__n_neighbors': 10}",0.5608589951377634,0.587034035656402,0.5914100486223662,0.43155847313396545,0.5325391036550774,0.5406801312411149,0.05848625157833226,2
5.678584146499634,0.8775202198534909,50.79736170768738,4.79045833438119,KNeighborsClassifier(),15,"{'clf': KNeighborsClassifier(), 'clf__n_neighbors': 15}",0.5390599675850891,0.5640194489465153,0.5689627228525121,0.39257638382364857,0.4677040278790826,0.5064645102173695,0.06745953115799555,3
2.32330322265625,1.1559582951631842,40.00116038322449,0.8030361861383398,KNeighborsClassifier(),20,"{'clf': KNeighborsClassifier(), 'clf__n_neighbors': 20}",0.5286871961102106,0.5525931928687197,0.5570502431118315,0.37199124726477023,0.43407083232028526,0.4888785423351635,0.07342777569929036,4
2.5830492973327637,0.28323494352967726,37.977895450592044,1.9174923981642507,KNeighborsClassifier(),25,"{'clf': KNeighborsClassifier(), 'clf__n_neighbors': 25}",0.517260940032415,0.5434359805510535,0.5491896272285252,0.3612124159170111,0.4052192235999676,0.4752636374657945,0.07718833434863431,5
