mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf,param_clf__var_smoothing,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.897927236557007,0.13723353254535056,1.7737311363220214,0.066488731766664,GaussianNB(var_smoothing=0),0,"{'clf': GaussianNB(var_smoothing=0), 'clf__var_smoothing': 0}",0.556645056726094,0.6513776337115073,0.6230145867098865,0.45546640732636356,0.47540319312748197,0.5523813755202667,0.0776216983333542,1
3.35974760055542,0.09359755081134065,1.6059766292572022,0.02092196138707674,GaussianNB(var_smoothing=0),-3,"{'clf': GaussianNB(var_smoothing=0), 'clf__var_smoothing': -3}",0.20032414910858995,0.19416531604538087,0.1446515397082658,0.17513574843990598,0.0,0.1428553506604285,0.0740111841968378,2
