mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf,param_clf__max_depth,param_clf__max_samples,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
207.33009600639343,3.5569486843910956,3.795626163482666,0.9089512040788853,RandomForestClassifier(n_estimators=250),,,250,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': None, 'clf__max_samples': None, 'clf__n_estimators': 250}",0.8462722852512156,0.8738249594813614,0.863614262560778,0.5885404003565929,0.5702244914498744,0.7484952798199644,0.13848197646816438,1
86.41842975616456,1.9886225473369552,1.618516445159912,0.17244093333890256,RandomForestClassifier(n_estimators=250),,,100,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': None, 'clf__max_samples': None, 'clf__n_estimators': 100}",0.8427876823338736,0.8735008103727715,0.8620745542949757,0.5891887511143529,0.5571764324499554,0.7449456461131858,0.140951171247963,2
43.9916793346405,1.1525126369617777,0.7957192420959472,0.04842535961289862,RandomForestClassifier(n_estimators=250),,,50,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': None, 'clf__max_samples': None, 'clf__n_estimators': 50}",0.8333063209076175,0.863776337115073,0.8555915721231767,0.5864332603938731,0.5613096685306751,0.7400834318140831,0.13630921169633564,3
61.020923376083374,1.2663647543608634,1.3591375827789307,0.16872763786657258,RandomForestClassifier(n_estimators=250),,0.6,100,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': None, 'clf__max_samples': 0.6, 'clf__n_estimators': 100}",0.8341977309562398,0.8632090761750405,0.8576985413290114,0.5672258691952347,0.5331874544128373,0.7311037344136728,0.14841377778418022,4
152.44708023071288,3.8273032485835796,4.187942790985107,0.4416564449244824,RandomForestClassifier(n_estimators=250),,0.6,250,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': None, 'clf__max_samples': 0.6, 'clf__n_estimators': 250}",0.8373581847649919,0.8683144246353323,0.8589951377633711,0.5669016938163547,0.5206256584812383,0.7304390198922577,0.15344974039657963,5
31.805325031280518,0.8214911515658971,0.7937878608703614,0.07387106036114777,RandomForestClassifier(n_estimators=250),,0.6,50,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': None, 'clf__max_samples': 0.6, 'clf__n_estimators': 50}",0.8281199351701782,0.8610210696920584,0.853484602917342,0.5575816516735554,0.5175459923818786,0.7235506503670026,0.15277389251955423,6
115.90512256622314,2.441269029661606,3.416311025619507,0.37683971270006444,RandomForestClassifier(n_estimators=250),,0.4,250,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': None, 'clf__max_samples': 0.4, 'clf__n_estimators': 250}",0.8307131280388979,0.8617504051863858,0.8532414910858995,0.5465596887916363,0.4838317529783613,0.7152192932162362,0.16483117162965383,7
44.70822949409485,1.1785228553832785,1.3815112113952637,0.2574644135183889,RandomForestClassifier(n_estimators=250),,0.4,100,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': None, 'clf__max_samples': 0.4, 'clf__n_estimators': 100}",0.8225283630470016,0.8613452188006483,0.8512965964343598,0.5433179350028365,0.4908825674690007,0.7138741361507693,0.16202040074256724,8
23.630500411987306,0.41162483761441543,0.6836534976959229,0.07434767349049842,RandomForestClassifier(n_estimators=250),,0.4,50,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': None, 'clf__max_samples': 0.4, 'clf__n_estimators': 50}",0.8217990275526742,0.8545380875202593,0.8383306320907618,0.5402382689034768,0.49452954048140046,0.7098871113097146,0.15818061384968443,9
9.78414421081543,0.17392301552567796,0.25221476554870603,0.023913108178776066,RandomForestClassifier(n_estimators=250),,,10,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': None, 'clf__max_samples': None, 'clf__n_estimators': 10}",0.8035656401944895,0.8356564019448947,0.8023500810372771,0.5737904206175541,0.5152767647297187,0.7061278617047868,0.13376682581052382,10
63.794918584823606,1.6002596892445813,2.878623199462891,0.3588044796130573,RandomForestClassifier(n_estimators=250),,0.2,250,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': None, 'clf__max_samples': 0.2, 'clf__n_estimators': 250}",0.810129659643436,0.8508914100486223,0.8428687196110211,0.511629791717319,0.4195639841154064,0.6870167130271609,0.1836263032757139,11
24.82195100784302,0.5668229493279238,1.106294298171997,0.1222007119723397,RandomForestClassifier(n_estimators=250),,0.2,100,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': None, 'clf__max_samples': 0.2, 'clf__n_estimators': 100}",0.8097244732576986,0.8512965964343598,0.8384116693679092,0.5044979333819597,0.4259664478482859,0.6859794240580427,0.18243929036783843,12
11.453282928466797,0.26311900721928616,0.5362680912017822,0.03785889837650931,RandomForestClassifier(n_estimators=250),,0.2,50,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': None, 'clf__max_samples': 0.2, 'clf__n_estimators': 50}",0.7992706645056726,0.8437601296596434,0.8276337115072934,0.5097657832887592,0.40675905664964745,0.6774378691222032,0.18245331640739892,13
7.452525568008423,0.12728409100274157,0.24020261764526368,0.023638014710864637,RandomForestClassifier(n_estimators=250),,0.6,10,"{'clf': RandomForestClassifier(n_estimators=250), 'clf__max_depth': None, 'clf__max_samples': 0.6, 'clf__n_estimators': 10}",0.7833063209076175,0.820421393841167,0.7894651539708266,0.5399140935245968,0.44330983061836454,0.6752833585725144,0.15356304742013027,14
