mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf,param_clf__var_smoothing,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
5.1065116882324215,0.07091092636935835,2.44301176071167,0.09427381286714212,GaussianNB(var_smoothing=0),0,"{'clf': GaussianNB(var_smoothing=0), 'clf__var_smoothing': 0}",0.20032414910858995,0.19416531604538087,0.1446515397082658,0.17513574843990598,0.0,0.1428553506604285,0.0740111841968378,1
5.372202920913696,0.13867186601309758,2.769511604309082,0.04927651864277032,GaussianNB(var_smoothing=0),-3,"{'clf': GaussianNB(var_smoothing=0), 'clf__var_smoothing': -3}",0.20032414910858995,0.19416531604538087,0.1446515397082658,0.17513574843990598,0.0,0.1428553506604285,0.0740111841968378,1
